Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Years,sales
DRG48,5.78,Low Fat,0.014577695,Soft Drinks,147.2102,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
FDP49,9.0,Regular,0.0,Breakfast,55.2614,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDB03,17.75,Regular,0.156831826,Dairy,241.0538,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDL10,8.395,Low Fat,0.0,Snack Foods,98.7042,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDJ32,"",Low Fat,0.057512481,Fruits and Vegetables,62.5536,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDD11,12.85,Low Fat,0.0,Starchy Foods,253.00400000000002,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDW13,8.5,Low Fat,0.09803690300000001,Canned,51.5324,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDA32,14.0,Low Fat,0.0,Fruits and Vegetables,216.9192,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRQ35,9.3,Low Fat,0.042377219,Hard Drinks,123.7388,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
DRI37,15.85,Low Fat,0.10759787900000001,Soft Drinks,58.7904,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,<=2k
FDU38,10.8,Low Fat,0.082549896,Dairy,193.7504,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDJ07,7.26,Low Fat,0.02414202,Meat,117.415,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDT38,18.7,Low Fat,0.057771828,Dairy,85.3566,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDX02,16.0,Low Fat,0.057292529,Dairy,224.3404,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCN18,8.895,Low Fat,0.12461088599999999,Household,113.1544,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDQ13,11.1,Low Fat,0.010663188999999998,Canned,82.3908,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
DRP35,18.85,Low Fat,0.091237452,Hard Drinks,128.9336,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
DRK47,7.905,Low Fat,0.064325351,Hard Drinks,230.2694,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,>2k
DRI47,14.7,Low Fat,0.020920179,Hard Drinks,143.8128,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
FDK20,12.6,Regular,0.041641933,Fruits and Vegetables,121.1072,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDC34,16.0,Regular,0.173462841,Snack Foods,157.6972,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDI15,"",Low Fat,0.24749009,Dairy,263.1884,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDG05,"",Regular,0.08742173800000001,Frozen Foods,154.463,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDK34,13.35,Low Fat,0.038744606,Snack Foods,239.3564,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDX50,20.1,Low Fat,0.124910635,Dairy,109.6228,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDP56,8.185,Low Fat,0.046673494,Fruits and Vegetables,48.4692,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCX54,9.195,Low Fat,0.048134591,Household,107.7622,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDI20,19.1,Low Fat,0.038720852,Fruits and Vegetables,210.8586,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDH33,12.85,Low Fat,0.12241394,Snack Foods,42.9428,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCO29,11.15,Low Fat,0.032321607999999995,Health and Hygiene,165.6526,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
FDK22,9.8,Low Fat,0.026139403999999998,Snack Foods,216.785,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
DRO47,10.195,Low Fat,0.0,Hard Drinks,114.086,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,<=2k
FDT19,"",Regular,0.144338493,Fruits and Vegetables,172.108,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDY25,12.0,Low Fat,0.034166609,Canned,181.2976,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDS44,"",Regular,0.27321283,Fruits and Vegetables,240.9538,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDJ21,16.7,Regular,0.03858813,Snack Foods,144.6102,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDO40,17.1,Low Fat,0.032628111,Frozen Foods,148.7392,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDL36,"",Low Fat,0.133198355,Baking Goods,91.083,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDJ21,16.7,Regular,0.038528228,Snack Foods,143.9102,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDD05,19.35,Low Fat,0.016705436,Frozen Foods,120.8098,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDS10,19.2,Low Fat,0.058893460999999994,Snack Foods,178.9318,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDG14,"",Regular,0.050256160999999994,Canned,150.9024,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDN57,18.25,Low Fat,0.054234197000000005,Snack Foods,142.0154,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDS47,16.75,Low Fat,0.12961476,Breads,86.1856,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDO40,17.1,Low Fat,0.054612768,Frozen Foods,150.2392,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDM50,13.0,Regular,0.030150193,Canned,61.422,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDF44,7.17,Regular,0.059849152999999995,Fruits and Vegetables,129.4968,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDS21,19.85,Regular,0.034942397,Snack Foods,61.9194,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCJ06,"",Low Fat,0.060672263,Household,119.8782,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDX49,4.615,Regular,0.102038294,Canned,231.93,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDU33,7.63,Regular,0.135258515,Snack Foods,47.2402,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCN06,8.39,Low Fat,0.120396991,Household,163.4868,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
NCN53,5.175,Low Fat,0.030527166,Health and Hygiene,33.5874,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
NCE30,16.0,Low Fat,0.099053537,Household,212.6902,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDN21,"",Low Fat,0.134564284,Snack Foods,159.8236,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDB52,"",Low Fat,0.030288215,Dairy,256.7672,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDA26,"",Regular,0.073562475,Dairy,217.6482,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDD23,9.5,Regular,0.048883854000000004,Starchy Foods,185.7898,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDH57,10.895,Low Fat,0.035893142999999995,Fruits and Vegetables,131.3284,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDO15,"",Regular,0.014998913999999999,Meat,72.4038,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDY49,17.2,Regular,0.012012071000000001,Canned,163.1184,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDP20,19.85,Low Fat,0.045855272999999995,Fruits and Vegetables,127.102,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
DRG11,6.385,Low Fat,0.14032811,Hard Drinks,109.1596,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
DRJ59,11.65,Low Fat,0.019402371,Hard Drinks,38.7164,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
FDP34,12.85,Low Fat,0.0,Snack Foods,155.463,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDY04,17.7,Regular,0.042716709000000005,Frozen Foods,163.221,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDV11,9.1,Regular,0.08179476599999999,Breads,173.6054,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDG20,15.5,Regular,0.12594281599999999,Fruits and Vegetables,176.0028,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCH55,16.35,Low Fat,0.0,Household,127.902,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDV34,10.695,Regular,0.011472001,Snack Foods,75.2038,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDT44,16.6,Low Fat,0.103146658,Fruits and Vegetables,117.2466,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDG35,"",Regular,0.012327847,Starchy Foods,173.8738,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDG08,13.15,Regular,0.166032929,Fruits and Vegetables,170.8764,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDX52,11.5,Regular,0.04224015,Frozen Foods,194.982,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCH54,"",Low Fat,0.072317217,Household,160.792,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDU24,"",Regular,0.13948429199999998,Baking Goods,94.31200000000001,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDW03,5.63,Regular,0.024536636,Meat,106.1306,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDV01,19.2,Regular,0.085296625,Canned,153.4314,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDQ39,"",Low Fat,0.080649685,Meat,189.9846,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDA16,6.695,Low Fat,0.0,Frozen Foods,219.4456,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDO12,15.75,Low Fat,0.054930533,Baking Goods,194.4452,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDM44,12.5,Low Fat,0.031097947999999997,Fruits and Vegetables,103.899,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDT03,21.25,Low Fat,0.016735879,Meat,185.2608,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCQ18,"",Low Fat,0.134418705,Household,99.67,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCL18,18.85,Low Fat,0.168266556,Household,195.5136,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
NCJ06,20.1,Low Fat,0.034646067,Household,120.6782,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
NCQ05,11.395,Low Fat,0.021639678,Health and Hygiene,150.1708,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDS35,9.3,Low Fat,0.11144608,Breads,64.6826,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCI18,"",Low Fat,0.013956116000000001,Household,222.3746,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCO55,12.8,Low Fat,0.152377658,Others,108.1938,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDW24,6.8,Low Fat,0.037465846000000004,Baking Goods,47.5034,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCS05,"",Low Fat,0.020876485,Health and Hygiene,133.7942,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDO48,15.0,Regular,0.0268952,Baking Goods,220.3456,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDT35,19.85,Regular,0.081916124,Breads,167.6816,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
DRN11,7.85,Low Fat,0.163233667,Hard Drinks,144.6444,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,>2k
FDY57,20.2,Regular,0.121748174,Snack Foods,96.9752,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
DRE27,11.85,Low Fat,0.132939639,Dairy,98.0726,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
FDM24,6.135,Regular,0.079327367,Baking Goods,152.8366,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDX09,9.0,Low Fat,0.06519497099999999,Snack Foods,177.737,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDY45,17.5,Low Fat,0.026248606,Snack Foods,255.1356,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDF41,12.15,Low Fat,0.131921819,Frozen Foods,246.34599999999998,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDG05,11.0,Regular,0.0,Frozen Foods,155.263,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDF05,17.5,Low Fat,0.026865808999999997,Frozen Foods,261.691,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDU19,"",Regular,0.046544984000000005,Fruits and Vegetables,172.0422,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRH39,"",Low Fat,0.092241348,Dairy,75.867,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
FDP57,17.5,Low Fat,0.052740762999999996,Snack Foods,103.79899999999999,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDE58,"",Low Fat,0.0,Snack Foods,119.8124,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
DRD15,10.6,Low Fat,0.05674865900000001,Dairy,233.6642,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
FDJ52,7.145,Low Fat,0.017822936,Frozen Foods,161.3578,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDS01,"",Low Fat,0.017659068,Canned,175.9686,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDZ47,20.7,Regular,0.07929647,Baking Goods,97.2042,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDG35,"",Regular,0.007006883,Starchy Foods,173.5738,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDY45,17.5,Low Fat,0.026195131,Snack Foods,252.6356,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDY04,17.7,Regular,0.042542484000000005,Frozen Foods,161.921,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDY47,8.6,Regular,0.054474157999999995,Breads,131.031,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDE28,9.5,Regular,0.0,Frozen Foods,228.4668,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDJ27,17.7,Regular,0.12237250400000001,Meat,101.5674,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDH58,12.3,Low Fat,0.037148619,Snack Foods,116.8834,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCV42,6.26,Low Fat,0.052593952,Household,111.0228,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
NCQ54,17.7,Low Fat,0.012593466999999999,Household,167.6474,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
FDL44,18.25,Low Fat,0.012325121999999999,Fruits and Vegetables,162.8894,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDY50,5.8,Low Fat,0.131489269,Dairy,89.7172,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDR59,14.5,Regular,0.064224789,Breads,262.7594,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDH35,18.25,Low Fat,0.060589424,Starchy Foods,162.5526,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDX08,12.85,Low Fat,0.022649892999999997,Fruits and Vegetables,179.3318,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDL20,17.1,Low Fat,0.128390273,Fruits and Vegetables,111.9886,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDB27,7.575,Low Fat,0.055476238,Dairy,196.8768,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDA56,9.21,Low Fat,0.008757492,Fruits and Vegetables,120.8414,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDV39,11.3,Low Fat,0.007273831,Meat,196.6426,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDU38,"",Low Fat,0.144534212,Dairy,190.6504,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDT55,13.6,Regular,0.043743689,Fruits and Vegetables,157.7946,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDS24,20.85,Regular,0.062477955,Baking Goods,87.2514,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDS15,9.195,Regular,0.078060601,Meat,106.3596,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDF05,"",Low Fat,0.026740767000000002,Frozen Foods,261.291,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRP47,15.75,Low Fat,0.140821917,Hard Drinks,252.9382,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,>2k
FDA25,16.5,Regular,0.068403271,Canned,101.999,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDA19,"",Low Fat,0.0,Fruits and Vegetables,126.6994,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
NCM26,20.5,Low Fat,0.02312394,Others,154.634,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDS46,17.6,Regular,0.047449835,Snack Foods,118.1782,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
DRH15,8.775,Low Fat,0.11035900400000001,Dairy,42.7428,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
NCR05,10.1,Low Fat,0.054620504,Health and Hygiene,197.5084,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
NCY17,18.2,Low Fat,0.0,Health and Hygiene,44.1086,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
FDZ01,8.975,Regular,0.009051307,Canned,103.09899999999999,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDP31,"",Regular,0.160722863,Fruits and Vegetables,65.7168,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDE57,9.6,Low Fat,0.03625493,Fruits and Vegetables,141.0154,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDZ44,8.185,Low Fat,0.064824502,Fruits and Vegetables,116.0808,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCP53,14.75,Low Fat,0.033024328,Health and Hygiene,236.6906,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
NCA06,20.5,Low Fat,0.143574191,Household,37.219,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
FDP22,14.65,Regular,0.09933321699999999,Snack Foods,51.3666,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDW37,19.2,Low Fat,0.12475207,Canned,90.9488,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCS30,5.945,Low Fat,0.093170838,Household,127.3652,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDB40,17.5,Regular,0.007538459,Dairy,144.2102,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDC51,10.895,Regular,0.009676286,Dairy,122.87299999999999,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDC11,20.5,Low Fat,0.141792841,Starchy Foods,89.7172,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDC59,"",Regular,0.05436436,Starchy Foods,63.8168,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDE14,13.65,Regular,0.031573246,Canned,99.47,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCT41,15.7,Low Fat,0.055943697,Health and Hygiene,150.6024,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDP52,18.7,Regular,0.0,Frozen Foods,229.201,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
DRA24,19.35,Regular,0.066831682,Soft Drinks,163.8868,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
FDC40,16.0,Regular,0.06516504599999999,Dairy,79.3986,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
NCA42,6.965,Low Fat,0.0,Household,159.4604,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDT27,11.395,Regular,0.069728296,Meat,233.9616,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCW54,7.5,Low Fat,0.09660879,Household,56.9588,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
DRB13,6.115,Regular,0.007038478000000001,Soft Drinks,189.253,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
FDY02,"",Regular,0.153456703,Dairy,264.091,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDS59,14.8,Regular,0.043982464000000006,Breads,110.65700000000001,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDR49,8.71,Low Fat,0.139202085,Canned,46.1376,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDY40,15.5,Regular,0.08618464699999999,Frozen Foods,50.9692,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDL48,19.35,Regular,0.082250863,Baking Goods,48.7034,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
DRI01,"",Low Fat,0.034286109,Soft Drinks,173.1422,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
FDZ52,19.2,Low Fat,0.100482186,Frozen Foods,111.8886,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDK32,16.25,Regular,0.049051717,Fruits and Vegetables,152.4682,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDK51,19.85,Low Fat,0.005230785999999999,Dairy,265.1884,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDP28,13.65,Regular,0.08062523,Frozen Foods,259.6936,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
DRZ24,7.535,Low Fat,0.081787519,Soft Drinks,120.844,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
FDG04,"",Low Fat,0.010615026000000001,Frozen Foods,185.1898,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDF58,"",Low Fat,0.009534758,Snack Foods,64.551,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDI21,5.59,Regular,0.056602818,Snack Foods,63.2168,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDZ43,11.0,Regular,0.057047756,Fruits and Vegetables,240.4512,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDI57,19.85,Low Fat,0.05410964,Seafood,195.0768,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDV03,17.6,Low Fat,0.058209079000000004,Meat,153.6314,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDT12,6.215,Regular,0.083056555,Baking Goods,224.4062,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDF29,15.1,Regular,0.020015391,Frozen Foods,128.83100000000002,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDU02,13.35,Low Fat,0.102426197,Dairy,230.6352,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDD23,9.5,Regular,0.048761223,Starchy Foods,186.5898,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDN04,11.8,Regular,0.0,Frozen Foods,179.2344,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDG29,17.6,Low Fat,0.056281276,Frozen Foods,40.3454,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDK51,19.85,Low Fat,0.008762556,Dairy,266.6884,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDB53,13.35,Low Fat,0.139669224,Frozen Foods,147.6392,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
DRI23,18.85,Low Fat,0.13797299300000002,Hard Drinks,158.4578,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,<=2k
FDP57,17.5,Low Fat,0.0,Snack Foods,102.999,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDY57,20.2,Regular,0.12194009900000001,Snack Foods,95.3752,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCT42,5.88,Low Fat,0.024926012999999997,Household,149.9392,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDZ21,"",Regular,0.039031927,Snack Foods,95.641,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDC50,15.85,Low Fat,0.13727,Canned,94.4094,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDT40,5.985,Low Fat,0.095989602,Frozen Foods,127.3678,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDD50,18.85,Low Fat,0.142443405,Canned,170.4132,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
DRI23,18.85,Low Fat,0.137410256,Hard Drinks,161.7578,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
FDQ46,7.51,Low Fat,0.104400238,Snack Foods,113.5544,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCW06,16.2,Low Fat,0.0,Household,190.8162,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
NCX06,17.6,Low Fat,0.015750947,Household,182.5976,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
NCE19,8.97,Low Fat,0.092937216,Household,54.6956,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDI60,7.22,Regular,0.03828933,Baking Goods,64.751,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDC47,"",Low Fat,0.20816215600000001,Snack Foods,228.1694,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDE02,8.71,Low Fat,0.121936216,Canned,94.4778,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDE11,17.7,Regular,0.135646297,Starchy Foods,186.0924,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDP11,15.85,Low Fat,0.069240685,Breads,217.5166,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDB08,6.055,Low Fat,0.03127929,Fruits and Vegetables,160.3578,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDL48,"",Regular,0.08186804,Baking Goods,46.8034,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDH26,19.25,Regular,0.034753686,Canned,141.5496,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDI33,16.5,Low Fat,0.028476451,Snack Foods,91.0146,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDQ26,13.5,Regular,0.067872402,Dairy,57.8562,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
