Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Years,sales
FDB45,20.85,Low Fat,0.02137305,Fruits and Vegetables,103.3306,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDY55,"",Low Fat,0.0,Fruits and Vegetables,255.7988,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDY55,"",Low Fat,0.0,Fruits and Vegetables,255.7988,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDP33,"",Low Fat,0.088839949,Snack Foods,254.2672,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRC24,17.85,Low Fat,0.024961677,Soft Drinks,153.1998,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
DRC24,17.85,Low Fat,0.024961677,Soft Drinks,153.1998,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
DRP35,18.85,Low Fat,0.09079168,Hard Drinks,127.1336,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
FDR09,18.25,Low Fat,0.077709902,Snack Foods,259.6962,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
DRJ49,6.865,Low Fat,0.014021626,Soft Drinks,127.1652,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
NCG30,"",Low Fat,0.111777297,Household,124.6046,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDS60,20.85,Low Fat,0.032448523,Baking Goods,177.86599999999999,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDS40,15.35,Low Fat,0.01404119,Frozen Foods,38.419000000000004,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDS40,15.35,Low Fat,0.01404119,Frozen Foods,38.419000000000004,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDS40,15.35,Low Fat,0.01404119,Frozen Foods,38.419000000000004,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDS40,15.35,Low Fat,0.01404119,Frozen Foods,38.419000000000004,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDY27,6.38,Low Fat,0.031962866,Dairy,178.0344,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDP40,"",Regular,0.060154967999999996,Frozen Foods,110.1544,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDE11,"",Regular,0.134441765,Starchy Foods,183.9924,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDO39,"",Regular,0.13670167800000002,Meat,182.1608,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDX24,8.355,Low Fat,0.013926425,Baking Goods,93.0462,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDX24,8.355,Low Fat,0.013926425,Baking Goods,93.0462,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDK34,13.35,Low Fat,0.0,Snack Foods,238.7564,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCD07,9.1,Low Fat,0.055382615999999996,Household,115.0518,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
NCD07,9.1,Low Fat,0.055382615999999996,Household,115.0518,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
DRK59,8.895,Low Fat,0.075757177,Hard Drinks,233.8616,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
NCQ17,10.3,Low Fat,0.117593973,Health and Hygiene,154.463,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
NCR17,"",Low Fat,0.02426524,Health and Hygiene,114.0492,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCR17,"",Low Fat,0.02426524,Health and Hygiene,114.0492,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
NCO53,16.2,Low Fat,0.17617540199999998,Health and Hygiene,184.0608,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
NCO53,16.2,Low Fat,0.17617540199999998,Health and Hygiene,184.0608,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDO01,21.1,Regular,0.020750867,Breakfast,128.7994,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDU47,12.8,Regular,0.114318263,Breads,142.2838,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCZ30,6.59,Low Fat,0.026225692999999998,Household,119.0098,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDF14,7.55,Low Fat,0.0273235,Canned,151.934,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDU40,20.85,Low Fat,0.03747983,Frozen Foods,192.7478,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDP25,15.2,Low Fat,0.021293909,Canned,218.4824,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCV05,10.1,Low Fat,0.030269774,Health and Hygiene,152.4656,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDJ56,8.985,Low Fat,0.18368816100000002,Fruits and Vegetables,100.27,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDI40,11.5,Regular,0.125579201,Frozen Foods,99.7358,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCK05,"",Low Fat,0.077079177,Health and Hygiene,61.5536,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,<=2k
FDP40,4.555,Regular,0.034357169,Frozen Foods,112.6544,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDU40,20.85,Low Fat,0.037396901,Frozen Foods,193.8478,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
DRK47,7.905,Low Fat,0.064011067,Hard Drinks,230.2694,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,>2k
FDR32,6.78,Regular,0.085981978,Fruits and Vegetables,228.4694,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
DRD12,6.96,Low Fat,0.077178965,Soft Drinks,93.1146,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,>2k
DRE13,6.28,Low Fat,0.027682047,Soft Drinks,85.5198,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,<=2k
FDI24,10.3,Low Fat,0.07867827599999999,Baking Goods,177.037,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDX33,9.195,Regular,0.117667492,Snack Foods,159.5578,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDX33,9.195,Regular,0.117667492,Snack Foods,159.5578,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDG47,12.8,Low Fat,0.069902438,Starchy Foods,261.3252,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDZ57,10.0,Regular,0.037757166,Snack Foods,126.7994,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDO12,15.75,Low Fat,0.055154296,Baking Goods,195.5452,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDI04,13.65,Regular,0.073060301,Frozen Foods,196.2426,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDJ44,12.3,Regular,0.106492562,Fruits and Vegetables,176.3396,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDJ44,12.3,Regular,0.106492562,Fruits and Vegetables,176.3396,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDS25,"",Regular,0.139330557,Canned,109.5228,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDS25,"",Regular,0.139330557,Canned,109.5228,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDC02,21.35,Low Fat,0.068822477,Canned,258.3278,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDT23,7.72,Regular,0.074669288,Breads,76.3986,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDV19,14.85,Regular,0.035227697,Fruits and Vegetables,159.5578,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDV19,14.85,Regular,0.035227697,Fruits and Vegetables,159.5578,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCD18,16.0,Low Fat,0.07296514400000001,Household,231.3668,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
DRI01,7.97,Low Fat,0.0,Soft Drinks,172.0422,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,>2k
FDY56,16.35,Regular,0.06266564200000001,Fruits and Vegetables,225.6062,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDO24,11.1,Low Fat,0.176182345,Baking Goods,158.1604,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDO24,11.1,Low Fat,0.176182345,Baking Goods,158.1604,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCV29,11.8,Low Fat,0.022843501000000002,Health and Hygiene,177.8686,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDS47,16.75,Low Fat,0.128861359,Breads,86.2856,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDW48,18.0,Low Fat,0.008539208000000001,Baking Goods,81.2618,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDN09,"",Low Fat,0.034705807000000005,Snack Foods,241.6828,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDB50,13.0,Low Fat,0.154487495,Canned,77.2986,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDC44,"",Low Fat,0.17176107699999998,Fruits and Vegetables,115.7518,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDJ21,16.7,Regular,0.038685176,Snack Foods,146.6102,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDJ21,16.7,Regular,0.038685176,Snack Foods,146.6102,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDT40,5.985,Low Fat,0.095795326,Frozen Foods,128.4678,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDR35,12.5,Low Fat,0.020697723,Breads,198.8742,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDE16,8.895,Low Fat,0.044093978,Frozen Foods,208.3954,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDV60,20.2,Regular,0.117599259,Baking Goods,195.31099999999998,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDV60,20.2,Regular,0.117599259,Baking Goods,195.31099999999998,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDW36,11.15,Low Fat,0.057021155999999996,Baking Goods,106.8622,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCZ30,"",Low Fat,0.026058181,Household,121.9098,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDL09,19.6,Regular,0.12829573,Snack Foods,167.2816,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDE05,10.895,Regular,0.03263762,Frozen Foods,147.7102,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDE05,10.895,Regular,0.03263762,Frozen Foods,147.7102,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDN60,15.1,Low Fat,0.09569633400000001,Baking Goods,159.7604,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDN60,15.1,Low Fat,0.09569633400000001,Baking Goods,159.7604,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCZ29,15.0,Low Fat,0.071371458,Health and Hygiene,125.2362,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDW10,21.2,Low Fat,0.071076055,Snack Foods,174.83700000000002,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDB53,13.35,Low Fat,0.139426044,Frozen Foods,148.3392,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
DRM49,6.11,Regular,0.151925271,Soft Drinks,46.6086,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
DRM49,6.11,Regular,0.151925271,Soft Drinks,46.6086,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
NCD06,13.0,Low Fat,0.099479703,Household,44.906000000000006,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
NCD06,13.0,Low Fat,0.099479703,Household,44.906000000000006,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
FDY21,"",Low Fat,0.17264121300000002,Snack Foods,195.111,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRI39,13.8,Low Fat,0.097611115,Dairy,54.893,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,<=2k
DRI39,13.8,Low Fat,0.097611115,Dairy,54.893,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,<=2k
FDR27,15.1,Regular,0.096491904,Meat,134.4942,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
DRH36,16.2,Low Fat,0.033568871,Soft Drinks,74.9696,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
FDQ40,"",Regular,0.063079544,Frozen Foods,175.7712,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDB17,"",Low Fat,0.06420812599999999,Frozen Foods,180.1976,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDB17,"",Low Fat,0.06420812599999999,Frozen Foods,180.1976,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDQ16,19.7,Low Fat,0.041974489000000004,Frozen Foods,108.6912,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDA21,13.65,Low Fat,0.03596071,Snack Foods,186.3924,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCH42,6.86,Low Fat,0.03674399,Household,231.201,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDG57,14.7,Low Fat,0.072238195,Fruits and Vegetables,47.5034,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDY01,11.8,Regular,0.170141787,Canned,116.7834,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDS01,11.6,Low Fat,0.0,Canned,178.2686,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDT49,7.0,Low Fat,0.0,Canned,105.62799999999999,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDW50,13.1,Low Fat,0.075695552,Dairy,168.4158,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDB05,"",Low Fat,0.145669556,Frozen Foods,247.2776,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDP10,19.0,Low Fat,0.128090139,Snack Foods,107.0622,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDU13,8.355,Low Fat,0.18793900300000002,Canned,146.9418,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDR31,6.46,Regular,0.049121972,Fruits and Vegetables,144.6102,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDR31,6.46,Regular,0.049121972,Fruits and Vegetables,144.6102,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDL58,5.78,Regular,0.07414907400000001,Snack Foods,262.2568,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDL58,5.78,Regular,0.07414907400000001,Snack Foods,262.2568,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDS10,19.2,Low Fat,0.035384612,Snack Foods,180.3318,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDW48,"",Low Fat,0.0,Baking Goods,81.8618,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDL56,"",Low Fat,0.12517151,Fruits and Vegetables,88.9198,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRC12,17.85,Low Fat,0.037826873,Soft Drinks,189.7188,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
FDN23,"",Regular,0.075142108,Breads,145.8444,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRD01,12.1,Regular,0.061424738,Soft Drinks,56.7614,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
FDS43,11.65,Low Fat,0.040597054,Fruits and Vegetables,187.324,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDX32,15.1,Regular,0.10026502699999999,Fruits and Vegetables,142.5786,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
DRG51,12.1,Low Fat,0.011557563,Dairy,165.3526,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,>2k
FDW47,15.0,Low Fat,0.077622622,Breads,121.8414,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDW47,15.0,Low Fat,0.077622622,Breads,121.8414,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDT20,"",Low Fat,0.041194986,Fruits and Vegetables,39.1164,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDT20,"",Low Fat,0.041194986,Fruits and Vegetables,39.1164,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDH56,9.8,Regular,0.10681691900000001,Fruits and Vegetables,114.2492,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDH56,9.8,Regular,0.10681691900000001,Fruits and Vegetables,114.2492,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDH56,9.8,Regular,0.10681691900000001,Fruits and Vegetables,114.2492,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDH56,9.8,Regular,0.10681691900000001,Fruits and Vegetables,114.2492,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCZ06,19.6,Low Fat,0.09430805800000001,Household,251.8698,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDO46,9.6,Regular,0.014234595,Snack Foods,190.2872,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDI10,8.51,Regular,0.078526225,Snack Foods,173.5422,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDI10,8.51,Regular,0.078526225,Snack Foods,173.5422,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCT42,5.88,Low Fat,0.0249887,Household,150.3392,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
FDQ11,"",Regular,0.067373081,Breads,258.8988,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDQ11,"",Regular,0.067373081,Breads,258.8988,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDR26,20.7,Low Fat,0.043011277,Dairy,177.2028,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDW23,5.765,Low Fat,0.081996785,Baking Goods,40.1164,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
DRG15,6.13,Low Fat,0.077169953,Dairy,63.0536,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,<=2k
FDN33,"",Regular,0.122519571,Snack Foods,93.0436,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDN33,"",Regular,0.122519571,Snack Foods,93.0436,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDA09,13.35,Regular,0.15021128,Snack Foods,179.06599999999997,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDG12,6.635,Regular,0.006335942,Baking Goods,121.8098,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDQ58,7.315,Low Fat,0.01530184,Snack Foods,154.434,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDJ09,15.0,Low Fat,0.0,Snack Foods,43.4744,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCC18,19.1,Low Fat,0.177236497,Household,172.3422,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
NCC18,19.1,Low Fat,0.177236497,Household,172.3422,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,>2k
FDL04,19.0,Low Fat,0.11183028199999999,Frozen Foods,105.4622,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDD38,16.75,Regular,0.008204465,Canned,99.8674,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDT47,"",Regular,0.02439015,Breads,95.9068,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDE41,9.195,Regular,0.064143995,Frozen Foods,85.9566,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDH19,19.35,Low Fat,0.033275634,Meat,173.8738,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDW26,11.8,Regular,0.107662745,Dairy,224.1772,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDW35,10.6,Low Fat,0.01115195,Breads,40.6454,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDG50,7.405,Low Fat,0.015358176000000001,Canned,92.4146,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
DRE49,"",Low Fat,0.0,Soft Drinks,153.8024,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
NCS38,8.6,Low Fat,0.090374342,Household,114.3176,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
NCS38,8.6,Low Fat,0.090374342,Household,114.3176,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,<=2k
FDY59,8.195,Low Fat,0.031467128,Baking Goods,91.8462,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDY59,8.195,Low Fat,0.031467128,Baking Goods,91.8462,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
NCI30,20.25,Low Fat,0.058935522000000004,Household,246.646,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,>2k
FDO03,"",Regular,0.064577332,Meat,230.5352,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDZ20,16.1,Low Fat,0.034306962,Fruits and Vegetables,252.3356,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDQ31,"",Regular,0.053586458,Fruits and Vegetables,89.7856,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDW45,18.0,Low Fat,0.039090105,Snack Foods,148.4418,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDZ16,16.85,Regular,0.159825617,Frozen Foods,195.5478,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
NCD18,16.0,Low Fat,0.073080167,Household,228.4668,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDF52,9.3,Low Fat,0.066727717,Frozen Foods,181.6292,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDF09,6.215,Low Fat,0.012146608,Fruits and Vegetables,37.9848,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDF09,6.215,Low Fat,0.012146608,Fruits and Vegetables,37.9848,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDV58,20.85,Low Fat,0.12122744699999999,Snack Foods,197.5452,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDL04,19.0,Low Fat,0.111902259,Frozen Foods,105.4622,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDB47,8.8,Low Fat,0.071540443,Snack Foods,210.6612,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
NCS29,"",Low Fat,0.121765124,Health and Hygiene,264.1884,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDL52,"",Regular,0.08069799799999999,Frozen Foods,39.8506,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDB03,17.75,Regular,0.156802171,Dairy,242.1538,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDW20,20.75,Low Fat,0.024144862000000003,Fruits and Vegetables,123.37299999999999,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDW20,20.75,Low Fat,0.024144862000000003,Fruits and Vegetables,123.37299999999999,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDK04,"",Low Fat,0.052058710999999994,Frozen Foods,55.5588,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDZ31,15.35,Regular,0.113217223,Fruits and Vegetables,191.1504,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCK54,12.15,Low Fat,0.0,Household,118.515,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
DRE15,"",Low Fat,0.031139932999999998,Dairy,74.8012,OUT019,Small,Tier 1,Grocery Store,Drinks,28,<=2k
DRE15,"",Low Fat,0.031139932999999998,Dairy,74.8012,OUT019,Small,Tier 1,Grocery Store,Drinks,28,<=2k
FDB08,"",Low Fat,0.030952737,Fruits and Vegetables,160.1578,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDB37,20.25,Regular,0.022976492999999997,Baking Goods,240.3538,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDB37,20.25,Regular,0.022976492999999997,Baking Goods,240.3538,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDB37,20.25,Regular,0.022976492999999997,Baking Goods,240.3538,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDE47,14.15,Low Fat,0.037967687,Starchy Foods,125.6046,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDE47,14.15,Low Fat,0.037967687,Starchy Foods,125.6046,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDQ01,19.7,Regular,0.161356273,Canned,253.1014,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDP09,19.75,Low Fat,0.033942546000000004,Snack Foods,213.5902,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDG33,5.365,Regular,0.140458316,Seafood,169.7764,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDF33,"",Low Fat,0.0,Seafood,109.4596,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDZ38,17.6,Low Fat,0.00799436,Dairy,171.6422,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDV52,20.7,Regular,0.12176716800000001,Frozen Foods,118.9466,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDG60,20.35,Low Fat,0.060649213,Baking Goods,232.7616,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDG60,20.35,Low Fat,0.060649213,Baking Goods,232.7616,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDT03,21.25,Low Fat,0.01005532,Meat,183.1608,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDN44,"",Low Fat,0.022685222,Fruits and Vegetables,161.592,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDQ34,10.85,Low Fat,0.162571649,Snack Foods,107.4622,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDQ34,10.85,Low Fat,0.162571649,Snack Foods,107.4622,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCH55,16.35,Low Fat,0.058034349000000006,Household,124.802,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
DRM47,9.3,Low Fat,0.04378569400000001,Hard Drinks,191.6846,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
DRM47,9.3,Low Fat,0.04378569400000001,Hard Drinks,191.6846,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
DRL01,"",Regular,0.076798609,Soft Drinks,231.8958,OUT027,Medium,Tier 3,Supermarket Type3,Drinks,28,>2k
NCG06,16.35,Low Fat,0.029565308999999998,Household,256.4646,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,<=2k
